,1. open,2. high,3. low,4. close,5. adjusted close,delta,count,avg_favorites_per_day,approve_estimate,disapprove_estimate
2018-11-09,256.5,256.64,253.81,255.34,251.238,-2.051461988304094,12,116431.91666666669,43.99274000000001,52.54802
2018-11-12,254.6704,254.96,249.95,250.41,246.3872,-3.2525177641374867,9,93980.22222222223,43.75782,52.54499000000001
2018-11-12,254.6704,254.96,249.95,250.41,246.3872,-3.2525177641374867,9,93980.22222222223,43.99274000000001,52.54802
2018-11-12,254.6704,254.96,249.95,250.41,246.3872,-3.2525177641374867,9,93980.22222222223,43.99274000000001,52.54802
2018-11-13,250.96,253.01,249.28,249.99,245.9739,-1.9868106471150868,14,95571.85714285713,43.42043,52.75005
2018-11-14,251.96,252.34,246.66,248.28,244.2914,-3.043578345769169,5,79956.8,43.41381,52.62209
2018-11-15,247.02,251.39,245.431,250.85,246.8201,-0.08092462148814417,9,92383.33333333331,43.50974,52.5196
2018-11-16,249.77,252.47,249.26,251.49,247.4498,-0.9289346198502622,4,54633.5,43.5631,52.51929000000001
2018-11-19,250.94,251.205,246.35,247.32,243.3468,-3.0259026062006837,7,76995.71428571429,43.66652,52.25591
2018-11-20,243.84,245.32,241.83,242.77,238.8699,-2.038262795275591,3,30376.0,43.67185,52.25628
2018-11-21,244.24,245.44,243.52,243.58,239.6669,-1.8723796265967942,13,88545.38461538461,44.231,51.62628
2018-11-26,244.23,245.8518,243.85,245.8,241.8512,-0.9739999181099718,10,94658.5,44.24561,51.66513
2018-11-27,244.73,246.6,244.12,246.57,242.6089,-0.8667102521145689,9,66288.66666666669,44.57539000000001,51.21335
2018-11-28,247.72,252.33,246.75,252.33,248.2763,0.22456806071370627,15,52796.2,44.46817,51.18842
2018-11-29,251.54,253.25,250.36,251.81,247.7647,-1.5008746123876868,14,69632.35714285714,44.3835,51.23285
2018-11-30,251.64,253.94,251.35,253.48,249.4079,-0.8870211413129766,11,87358.36363636362,44.39586,51.28436
2018-12-03,257.65,257.74,255.06,256.61,252.4875,-2.0036871725208485,12,92642.16666666669,44.04657,51.16261
2018-12-04,255.85,256.27,248.06,248.65,244.6554,-4.375454367793632,10,82188.1,43.61461,51.5563
2018-12-06,244.42,248.09,241.13,248.02,244.0356,-0.1572702724817934,4,103064.25,43.32276,52.16639
2018-12-07,247.63,249.24,241.37,242.26,238.3681,-3.7402172596212075,23,81055.60869565218,43.41546,51.9128
2018-12-10,242.0,243.62,237.5982,242.55,238.6535,-1.3828512396694181,3,97758.0,43.47831,52.28874
2018-12-11,245.95,246.12,241.19,242.62,238.7223,-2.938686724944094,13,89643.6923076923,42.74178,51.88388
2018-12-12,245.8,247.16,243.85,243.96,240.0408,-2.343043124491465,3,144858.0,43.29251,51.97773
2018-12-13,244.86,245.76,242.7,243.88,239.9621,-2.000285877644377,13,74840.76923076923,43.47062,51.73734
2018-12-14,241.65,242.63,238.77,239.38,235.5344,-2.530767639147528,7,67289.42857142858,43.34373,51.97961
2018-12-17,237.06,238.22,231.68,233.23,230.7256,-2.6720661435923465,6,83266.83333333331,43.29996,52.19585
2018-12-18,235.0,235.68,231.479,233.14,230.6365,-1.8568085106382926,11,61219.36363636363,43.58849,51.99868
2018-12-19,233.21,237.0,227.78,229.42,226.9565,-2.6814887869302355,13,82081.0,43.08582,52.1537
2018-12-20,228.35,229.9,223.54,225.65,223.227,-2.2434858769432844,17,79114.29411764706,43.11878,52.27651
2018-12-21,226.74,229.46,220.57,221.16,218.7852,-3.508335538502252,20,92245.95,43.19737,52.21807
2018-12-24,219.74,220.8,215.07,215.07,212.7606,-3.176208246109037,18,110681.33333333331,43.04998,52.4295
2018-12-24,219.74,220.8,215.07,215.07,212.7606,-3.176208246109037,18,110681.33333333331,43.22877,52.23954000000001
2018-12-26,216.88,226.1,214.83,225.95,223.5237,3.0633068978236793,1,222929.0,42.50584,52.97219000000001
2018-12-27,222.96,228.12,219.6,228.05,225.6012,1.1846071044133466,12,109374.66666666669,42.5213,52.92836
2018-12-28,229.32,231.07,226.52,227.76,225.3143,-1.7467730682016354,5,129411.8,42.49585,52.94865
2018-12-31,229.31,229.97,227.45,229.81,227.3423,-0.8580960272120743,12,91428.41666666669,42.56866,53.09455
